            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2464591.500000000, A.D. 2035-Sep-21 00:00:00.0000,  1.003196799492269E+00, -4.619120364316322E-02, -8.441311210668429E-07,  5.156796695161535E-04,  1.711546477274638E-02, -1.155566680745549E-06,
2464592.500000000, A.D. 2035-Sep-22 00:00:00.0000,  1.003566488235171E+00, -2.906921016537792E-02, -2.074421374310259E-06,  2.235903694466946E-04,  1.712773998715881E-02, -1.307197530552677E-06,
2464593.500000000, A.D. 2035-Sep-23 00:00:00.0000,  1.003643766632066E+00, -1.193730271206960E-02, -3.461320374706439E-06, -6.913902179903704E-05,  1.713527739533510E-02, -1.467178540403116E-06,
2464594.500000000, A.D. 2035-Sep-24 00:00:00.0000,  1.003428004428537E+00,  5.199731866583356E-03, -5.008238470817032E-06, -3.624848090663040E-04,  1.713797607778887E-02, -1.625533573101260E-06,
2464595.500000000, A.D. 2035-Sep-25 00:00:00.0000,  1.002918607955006E+00,  2.233699850615421E-02, -6.708453324844807E-06, -6.563967661486726E-04,  1.713572176457653E-02, -1.772106705170780E-06,
2464596.500000000, A.D. 2035-Sep-26 00:00:00.0000,  1.002115048549066E+00,  3.946948446476220E-02, -8.545329597196262E-06, -9.507947168280578E-04,  1.712839476569828E-02, -1.897359510138166E-06,
2464597.500000000, A.D. 2035-Sep-27 00:00:00.0000,  1.001016893294996E+00,  5.659205819937656E-02, -1.049332553355785E-05, -1.245567340121741E-03,  1.711587866593657E-02, -1.993142199331941E-06,
2464598.500000000, A.D. 2035-Sep-28 00:00:00.0000,  9.996238357407320E-01,  7.369947718322045E-02, -1.251974197439665E-05, -1.540573483872550E-03,  1.709806943954845E-02, -2.053398333512014E-06,
2464599.500000000, A.D. 2035-Sep-29 00:00:00.0000,  9.979357238387431E-01,  9.078640478260384E-02, -1.458711258379065E-05, -1.835646483321700E-03,  1.707488428775553E-02, -2.074725592023605E-06,
2464600.500000000, A.D. 2035-Sep-30 00:00:00.0000,  9.959525819445676E-01,  1.078474353078463E-01, -1.665603470065158E-05, -2.130601705408893E-03,  1.704626888447438E-02, -2.056675236798405E-06,
2464601.500000000, A.D. 2035-Oct-01 00:00:00.0000,  9.936746238911670E-01,  1.248771248250003E-01, -1.868812137128362E-05, -2.425246644363061E-03,  1.701220138956213E-02, -2.001681618611706E-06,
2464602.500000000, A.D. 2035-Oct-02 00:00:00.0000,  9.911022553923313E-01,  1.418700238341117E-01, -2.064868197461305E-05, -2.719391799643600E-03,  1.697269206078856E-02, -1.914595616504232E-06,
2464603.500000000, A.D. 2035-Oct-03 00:00:00.0000,  9.882360661477666E-01,  1.588207073287070E-01, -2.250877444408644E-05, -3.012860013095054E-03,  1.692777854092356E-02, -1.801920890826054E-06,
2464604.500000000, A.D. 2035-Oct-04 00:00:00.0000,  9.850768142057539E-01,  1.757237985397812E-01, -2.424642430594513E-05, -3.305492392819493E-03,  1.687751827076463E-02, -1.670947580046539E-06,
2464605.500000000, A.D. 2035-Oct-05 00:00:00.0000,  9.816254064351959E-01,  1.925739845588471E-01, -2.584701389361412E-05, -3.597150181320174E-03,  1.682198020627875E-02, -1.528989329541298E-06,
2464606.500000000, A.D. 2035-Oct-06 00:00:00.0000,  9.778828789267541E-01,  2.093660241766478E-01, -2.730302117251652E-05, -3.887713223335811E-03,  1.676123779911916E-02, -1.382859819774673E-06,
2464607.500000000, A.D. 2035-Oct-07 00:00:00.0000,  9.738503800506616E-01,  2.260947498369027E-01, -2.861337360084566E-05, -4.177076444786750E-03,  1.669536434780480E-02, -1.238624387572171E-06,
2464608.500000000, A.D. 2035-Oct-08 00:00:00.0000,  9.695291573988850E-01,  2.427550662323129E-01, -2.978267483628271E-05, -4.465145831436073E-03,  1.662443089560147E-02, -1.101582171226030E-06,
2464609.500000000, A.D. 2035-Oct-09 00:00:00.0000,  9.649205485068458E-01,  2.593419478964771E-01, -3.082049479094478E-05, -4.751835040695834E-03,  1.654850621508874E-02, -9.763956632659240E-07,
2464610.500000000, A.D. 2035-Oct-10 00:00:00.0000,  9.600259743490532E-01,  2.758504375209927E-01, -3.174082607320209E-05, -5.037063319057293E-03,  1.646765814305011E-02, -8.672800546713036E-07,
2464611.500000000, A.D. 2035-Oct-11 00:00:00.0000,  9.548469341266833E-01,  2.922756459553167E-01, -3.256172718398142E-05, -5.320755027428076E-03,  1.638195548202417E-02, -7.781757153780510E-07,
2464612.500000000, A.D. 2035-Oct-12 00:00:00.0000,  9.493849996957260E-01,  3.086127540723176E-01, -3.330510234429417E-05, -5.602840826260031E-03,  1.629146970309931E-02, -7.128389107266438E-07,
2464613.500000000, A.D. 2035-Oct-13 00:00:00.0000,  9.436418080367016E-01,  3.248570159148611E-01, -3.399650711649627E-05, -5.883260360413232E-03,  1.619627567227906E-02, -6.747937554975219E-07,
2464614.500000000, A.D. 2035-Oct-14 00:00:00.0000,  9.376190504622266E-01,  3.410037617433269E-01, -3.466481618175656E-05, -6.161965990407843E-03,  1.609645059131184E-02, -6.670980288829091E-07,
2464615.500000000, A.D. 2035-Oct-15 00:00:00.0000,  9.313184579255750E-01,  3.570483988163500E-01, -3.534155274408074E-05, -6.438926661462504E-03,  1.599207042135698E-02, -6.919003690904160E-07,
2464616.500000000, A.D. 2035-Oct-16 00:00:00.0000,  9.247417829820092E-01,  3.729864071698666E-01, -3.605968125348235E-05, -6.714130439837179E-03,  1.588320345995873E-02, -7.498217558631845E-07,
2464617.500000000, A.D. 2035-Oct-17 00:00:00.0000,  9.178907806492761E-01,  3.888133277383750E-01, -3.685174016960564E-05, -6.987583865269932E-03,  1.576990164637957E-02, -8.392827866281456E-07,
2464618.500000000, A.D. 2035-Oct-18 00:00:00.0000,  9.107671921968443E-01,  4.045247413706151E-01, -3.774736144015612E-05, -7.259306558605258E-03,  1.565219146759487E-02, -9.559913860273650E-07,
2464619.500000000, A.D. 2035-Oct-19 00:00:00.0000,  9.033727368779108E-01,  4.201162397598424E-01, -3.877046282767416E-05, -7.529320853387143E-03,  1.553006741637399E-02, -1.092838998186657E-06,
2464620.500000000, A.D. 2035-Oct-20 00:00:00.0000,  8.957091158349805E-01,  4.355833923599417E-01, -3.993661424400725E-05, -7.797638301132363E-03,  1.540349089557185E-02, -1.240364402392375E-06,
2464621.500000000, A.D. 2035-Oct-21 00:00:00.0000,  8.877780296171184E-01,  4.509217155485263E-01, -4.125114323266597E-05, -8.064246604061558E-03,  1.527239580767382E-02, -1.387741378729855E-06,
2464622.500000000, A.D. 2035-Oct-22 00:00:00.0000,  8.795812069851617E-01,  4.661266502799056E-01, -4.270839078119330E-05, -8.329100613489010E-03,  1.513669952729462E-02, -1.524037327019519E-06,
2464623.500000000, A.D. 2035-Oct-23 00:00:00.0000,  8.711204397849399E-01,  4.811935521124467E-01, -4.429222025348902E-05, -8.592119313000999E-03,  1.499631607908719E-02, -1.639407622802449E-06,
2464624.500000000, A.D. 2035-Oct-24 00:00:00.0000,  8.623976179435923E-01,  4.961176940975124E-01, -4.597757747130620E-05, -8.853188345836000E-03,  1.485116821442179E-02, -1.725975380374574E-06,
2464625.500000000, A.D. 2035-Oct-25 00:00:00.0000,  8.534147599645009E-01,  5.108942803014643E-01, -4.773273301762133E-05, -9.112166108119114E-03,  1.470119641937922E-02, -1.778316794083820E-06,
